# num_image x_src y_src, sep, ein, fr, zs, fs, flag_out, frac_sh_trunc
# x_img, y_img, mag, delay, kappa, gamma1, gamma2 kappa*
# zmin, zmax, log10Mhmin, log10Mhmax, log10mshmin, log10mshmax, n_bins: 0.10, 2.00, 11.00, 16.00, 10.00, 16.00, 100
-2.712798e-02  7.788396e-03 -7.634552e+00  1.572418e-01  8.649551e-01 -3.454430e-01  1.728864e-01  6.094643e-01
 2.885854e-02  1.511959e-02 -1.736495e+01  1.023894e-01  7.375872e-01 -2.119650e-01 -2.855146e-01  4.771328e-01
 1.258287e-02  3.160732e-02  1.921204e+01  9.691233e-02  6.447760e-01  1.732883e-01 -2.100108e-01  4.079600e-01
-6.724503e-04  6.813568e-04  2.001449e-01  2.210698e-01  3.301170e+00 -2.836642e-01  4.674797e-01  2.836424e+00
3  2.576302e-01 -4.010854e-02  1.736590e+00  8.456334e-01  4.770334e-01  8.100000e-01 4 2 -1.000000e+00
 1.062176e+00 -1.532083e-01  3.717907e+00  0.000000e+00  2.976891e-01 -4.588184e-01  1.172935e-01  7.318678e-02
-6.507947e-01  1.322313e-01 -1.773566e+00  1.783552e+01  5.022370e-01 -8.417042e-01  3.211507e-01  2.359564e-01
-6.055585e-03  1.243060e-03  8.066067e-04  2.929377e+01  3.675950e+01 -5.048932e+00  3.672618e+00  3.608016e+01
1 -8.137140e-02  1.346283e-01  0.000000e+00  2.094297e-01  0.000000e+00  6.800000e-01 0 2 -1.000000e+00
-1.626775e-01  3.381703e-01  3.202203e+00  0.000000e+00  3.254780e-01  2.505999e-01  2.826564e-01  2.153310e-01
1 -5.525401e-02  4.100925e-02  0.000000e+00  2.352504e-01  0.000000e+00  1.020000e+00 0 2 -1.000000e+00
-1.536937e-01  2.458604e-01  4.141380e+00  0.000000e+00  4.417274e-01  1.046964e-01  2.433958e-01  1.956010e-01
1  5.952831e-01  1.074135e+00  0.000000e+00  1.721417e+00  0.000000e+00  8.300000e-01 0 2 -1.000000e+00
 1.035841e+00  3.235565e+00  3.102772e+00  0.000000e+00  4.117965e-01  9.972873e-02 -1.172396e-01  1.615715e-02
3  8.216621e-02 -7.790595e-02  8.256947e-01  5.336733e-01  8.714003e-01  1.030000e+00 2 2 -1.000000e+00
 3.084661e-01 -5.091707e-01  3.729078e+00  0.000000e+00  4.115478e-01  1.237287e-01  2.506080e-01  1.047092e-01
-2.839225e-01  6.602286e-02 -3.249520e+00  1.919104e+01  9.235990e-01 -4.921164e-01  2.672008e-01  5.344604e-01
-2.467818e-02  1.365452e-02  1.407413e-01  2.118820e+01  3.806753e+00 -8.488850e-01  2.280832e-01  3.231946e+00
1  2.983072e-01  1.926371e+00  0.000000e+00  2.283109e+00  0.000000e+00  6.100000e-01 0 2 -1.000000e+00
-3.821062e+00  5.255919e+00  3.461505e+00  0.000000e+00  4.446160e-01  1.384089e-01 -2.006826e-02  9.766830e-03
3  2.165575e-03 -5.410741e-02  7.340696e-01  3.675505e-01  7.656538e-01  6.000000e-01 3 3 -1.000000e+00
-1.242211e-01 -4.286010e-01  4.885620e+00  0.000000e+00  3.857868e-01  3.350908e-01 -2.455395e-01  1.790997e-01
-1.305511e-01  3.054414e-01 -3.740693e+00  2.652027e+00  6.340752e-01  4.242351e-01  4.703782e-01  3.884549e-01
-6.227992e-04  4.854476e-03  1.019038e-02  4.751555e+00  1.117528e+01  1.963632e+00  1.244479e+00  1.061182e+01
3 -1.490547e-03 -9.649102e-02  9.853495e-01  4.827400e-01  8.751841e-01  6.500000e-01 3 3 -1.000000e+00
-5.327163e-02 -6.116111e-01  5.362376e+00  0.000000e+00  4.626936e-01  3.110110e-01 -7.406675e-02  1.476412e-01
-5.919796e-02  3.737205e-01 -6.127141e+00  1.070821e+01  7.312202e-01  4.630376e-01  1.450759e-01  3.638456e-01
-8.018219e-04  1.723551e-02  5.002969e-02  1.394930e+01  5.599265e+00  1.030555e+00  3.210346e-01  4.914819e+00
3  3.345059e+00 -2.026558e+00  2.108372e+00  1.030157e+00  2.627047e-01  8.200000e-01 4 2  3.111934e-01
-6.285476e-01 -1.342134e+00  2.361496e+00  0.000000e+00  3.246949e-01  1.164982e-01 -1.378580e-01  4.187324e-03
 2.407746e-01  5.786758e-01 -8.989165e+00  3.351211e+01  6.338156e-01  3.477854e-01 -3.526774e-01  4.391901e-02
 2.885398e-03  6.964088e-03  1.227307e-03  4.107614e+01  2.958132e+01  2.001591e-01  1.435087e+00  2.729078e+01
3  1.480350e+01  3.993982e+00  7.081065e+00  4.417652e+00  9.500961e-01  8.400000e-01 2 3  2.887427e-01
 5.606086e+00 -1.947474e+00  4.466795e+00  0.000000e+00  4.462747e-01 -2.601086e-01  1.228052e-01  3.792284e-03
 3.943062e+00  3.899894e+00 -1.998069e+01  6.091359e+01  6.262853e-01 -7.066006e-02 -4.297885e-01  8.171583e-03
 3.147985e+00  4.693251e+00  1.898357e+01  6.032001e+01  5.676755e-01  6.476973e-02 -3.605998e-01  7.018066e-03
3  7.444442e-02 -2.625331e-01  1.894811e+00  9.933797e-01  5.482840e-02  1.210000e+00 1 2 -1.000000e+00
-1.901282e-01  6.784525e-01 -1.370344e+00  3.079564e+01  7.633558e-01  7.619903e-01  4.528961e-01  3.851104e-01
 6.272965e-01 -1.030970e+00  2.499333e+01  0.000000e+00  4.478347e-01  2.788817e-01  4.325515e-01  1.249508e-01
-5.512844e-03  1.929868e-02  7.564871e-03  4.197496e+01  1.289746e+01  2.588248e+00  1.631091e+00  1.213821e+01
1 -1.314888e-01  3.090398e+00  0.000000e+00  1.842835e+00  0.000000e+00  7.200000e-01 0 2 -1.000000e+00
 2.010523e-01  5.320532e+00  2.830811e+01  0.000000e+00  5.858286e-01  3.690051e-01 -6.901843e-03  8.949673e-03
1  1.321241e+00  1.950737e+00  0.000000e+00  1.484129e+00  0.000000e+00  1.070000e+00 0 2 -1.000000e+00
 3.019101e+00  3.309157e+00  3.277919e+00  0.000000e+00  4.021194e-01  7.358093e-02 -2.167381e-01  1.200140e-02
1  8.856909e-01 -2.900888e+00  0.000000e+00  1.704084e+00  0.000000e+00  1.040000e+00 0 2 -1.000000e+00
 4.025374e+00 -5.034472e+00  3.345359e+00  0.000000e+00  4.296276e-01  1.263649e-01  1.021519e-01  5.864664e-03
1 -4.235393e+00  7.820627e-01  0.000000e+00  1.065228e+00  0.000000e+00  1.080000e+00 0 2  2.873777e-01
 1.782809e+00 -5.444648e-01  7.554775e+00  0.000000e+00  5.024161e-01 -2.673984e-01  2.090962e-01  1.252081e-02
1  2.561604e-01 -1.398845e+00  0.000000e+00  2.234020e+00  0.000000e+00  1.000000e+00 0 2 -1.000000e+00
 2.501925e+00 -4.253656e+00  8.038007e+00  0.000000e+00  5.875151e-01  1.336685e-01  1.669357e-01  4.906744e-02
3  2.815875e-03  1.047523e-03  1.626355e-02  8.421737e-03  9.945551e-01  1.140000e+00 1 3 -1.000000e+00
 1.131236e-02 -4.993281e-03  5.141931e+00  0.000000e+00  5.325507e-01 -1.382494e-01  7.011775e-02  3.108615e-01
 7.181766e-03  7.301579e-03 -1.509700e+01  1.435344e-03  7.582677e-01 -4.615686e-02 -3.500606e-01  5.190530e-01
 4.438542e-03  9.746244e-03  1.517965e+01  1.392725e-03  6.462580e-01  9.430317e-02 -2.244162e-01  4.092623e-01
1  4.713058e-02  7.071469e-03  0.000000e+00  1.320461e-01  0.000000e+00  1.150000e+00 0 2 -1.000000e+00
 1.950792e-01  4.595833e-03  3.613367e+00  0.000000e+00  4.056818e-01 -2.763427e-01 -9.931094e-03  2.383624e-01
5 -1.816098e-01  3.445783e-01  4.504265e+00  1.581877e+00  1.000000e+00  1.260000e+00 1 2 -1.000000e+00
 1.112807e-01 -6.337745e-01 -2.104558e+00  5.561519e+02  1.295396e+00  7.429251e-01  1.023748e-01  2.342683e-01
 1.759788e+00  8.920832e-01  1.999436e+01  3.439916e+02  6.876300e-01 -1.812194e-03 -2.180771e-01  1.795381e-02
-2.733207e+00  1.210516e+00  4.619615e+00  0.000000e+00  5.264393e-01 -1.077353e-02  8.760938e-02  7.429436e-03
 1.261897e+00  1.285807e+00 -1.780328e+01  3.460041e+02  7.636095e-01  1.438881e-01 -3.022352e-01  2.228740e-02
 3.959637e-02 -9.416503e-02  1.490498e-01  5.677289e+02  3.946873e+00  1.180230e+00  7.628582e-01  2.394373e+00
1 -6.703454e-01  2.189050e-01  0.000000e+00  8.829362e-01  0.000000e+00  1.000000e+00 0 2 -1.000000e+00
-1.631614e+00  4.437019e-01  3.080527e+00  0.000000e+00  3.834012e-01 -2.047162e-01  1.168998e-01  1.397866e-02
1 -9.610035e+00 -4.447278e+00  0.000000e+00  5.885744e+00  0.000000e+00  4.000000e-01 0 2  2.885755e-01
 6.346879e+00  5.874136e+00  3.598546e+00  0.000000e+00  3.857020e-01 -4.421461e-02 -3.122774e-01  1.155472e-03
5 -1.344583e-02 -6.584883e-02  1.140130e+00  6.240195e-01  1.000000e+00  8.000000e-01 3 2 -1.000000e+00
-1.098074e-02 -6.736903e-01  4.706339e+00  0.000000e+00  4.675590e-01  2.650526e-01 -2.758944e-02  1.060228e-01
 3.868207e-01  2.469148e-01 -6.006960e+00  7.601876e+00  7.169871e-01 -2.208048e-01 -4.447641e-01  2.826021e-01
-3.683790e-01  3.536058e-01 -3.332485e+01  6.451535e+00  6.375761e-01 -4.009368e-02  3.996889e-01  2.345174e-01
-2.716472e-01  4.362414e-01  3.764309e+01  6.442845e+00  6.041410e-01  1.486722e-01  3.286878e-01  2.067238e-01
 2.191696e-03  8.639119e-03  3.251531e-02  1.194723e+01  6.556445e+00  6.601264e-02 -3.390841e-01  5.629036e+00
3  3.496316e-02 -1.069005e-01  1.088752e-01  1.323872e-01  8.647401e-01  1.190000e+00 5 3 -1.000000e+00
 1.475055e-01 -2.450648e-01  8.901079e+00  0.000000e+00  4.041707e-01  1.691633e-01  4.626558e-01  2.738098e-01
 4.573395e-02 -2.837477e-01  3.842017e+01  1.741639e-02  4.503652e-01  5.093463e-01  1.289836e-01  3.143026e-01
 6.481562e-02 -2.805281e-01 -4.442973e+01  1.768362e-02  4.742343e-01  4.994022e-01  2.225635e-01  3.387491e-01
1 -1.107135e+01 -1.936102e+01  0.000000e+00  8.505756e+00  0.000000e+00  1.160000e+00 0 2 -1.000000e+00
-1.653308e+01 -2.969401e+01  3.561280e+00  0.000000e+00  3.847052e-01  1.857445e-01 -2.515725e-01  1.389442e-03
1 -7.463846e-01  4.940348e-01  0.000000e+00  6.784024e-01  0.000000e+00  7.900000e-01 0 2 -1.000000e+00
-1.526290e+00  1.149697e+00  3.190747e+00  0.000000e+00  4.031897e-01 -8.759668e-02  1.873584e-01  5.353494e-02
1 -3.080314e-01  7.695651e-02  0.000000e+00  5.489912e-01  0.000000e+00  9.700000e-01 0 2 -1.000000e+00
-6.430789e-01  2.334399e-01  3.468887e+00  0.000000e+00  3.579821e-01 -2.476826e-01  2.501269e-01  1.013996e-01
1 -3.574439e-02 -3.772193e-02  0.000000e+00  1.370257e-01  0.000000e+00  9.300000e-01 0 2 -1.000000e+00
-1.298932e-01 -1.401856e-01  2.406154e+01  0.000000e+00  5.713504e-01  3.416351e-02 -3.755173e-01  3.333840e-01
1 -5.643768e-02 -8.296685e-02  0.000000e+00  1.388367e-01  0.000000e+00  9.800000e-01 0 2 -1.000000e+00
-1.978771e-01 -1.961652e-01  6.010383e+00  0.000000e+00  4.887656e-01 -1.105864e-02 -3.079929e-01  2.568734e-01
1  2.602338e-01  1.672728e-01  0.000000e+00  3.798849e-01  0.000000e+00  1.010000e+00 0 2 -1.000000e+00
 5.152342e-01  4.406017e-01  3.182520e+00  0.000000e+00  3.926315e-01 -4.472017e-02 -2.295215e-01  5.415921e-02
1 -1.397374e-02  2.952878e-05  0.000000e+00  4.666595e-02  0.000000e+00  8.500000e-01 0 2 -1.000000e+00
-7.338417e-02  3.234774e-02  4.488180e+00  0.000000e+00  4.974014e-01 -1.461101e-01  9.192253e-02  2.050433e-01
1 -4.661042e-02 -7.443605e-03  0.000000e+00  1.211283e-01  0.000000e+00  1.030000e+00 0 2 -1.000000e+00
-1.559985e-01 -9.460781e-02  3.333620e+00  0.000000e+00  4.290913e-01 -7.230857e-02 -1.439931e-01  1.974958e-01
3  3.231069e-02  1.872745e-03  3.706100e-01  2.101604e-01  4.982058e-01  4.500000e-01 1 3 -1.000000e+00
-1.575206e-01  2.508058e-02 -3.074347e+00  5.905557e+00  7.100735e-01 -6.074222e-01  2.009178e-01  5.080698e-01
 2.051674e-01  1.012989e-01  6.170838e+00  0.000000e+00  4.116401e-01 -2.560328e-01 -3.443283e-01  2.387647e-01
-4.508571e-03  4.835347e-05  2.492561e-02  8.913438e+00  7.549787e+00 -1.622418e+00  3.848309e-01  7.162241e+00
1 -2.857808e+00 -3.769087e-01  0.000000e+00  2.397641e+00  0.000000e+00  1.210000e+00 0 2  2.749719e-01
 4.171294e+00  3.086137e+00  1.003218e+01  0.000000e+00  5.474831e-01 -8.685967e-02 -3.123263e-01  1.053658e-03
1 -4.338948e-02  4.874500e-02  0.000000e+00  1.421208e-01  0.000000e+00  7.700000e-01 0 2 -1.000000e+00
-1.081149e-01  1.778520e-01  3.173133e+00  0.000000e+00  3.978634e-01  1.043235e-01  1.911520e-01  1.431039e-01
1  2.954500e-01  1.120483e-01  0.000000e+00  3.732469e-01  0.000000e+00  9.700000e-01 0 2 -1.000000e+00
 5.839320e-01  1.289588e-01  3.179696e+00  0.000000e+00  3.261079e-01 -3.364423e-01 -1.626086e-01  2.171519e-01
3  3.685385e-01  2.656665e-02  1.479033e+00  8.939652e-01  4.275072e-01  6.800000e-01 2 2 -1.000000e+00
 1.149221e+00 -1.593200e-01  3.161537e+00  0.000000e+00  3.202215e-01 -3.524294e-01  1.469371e-01  1.975355e-01
-3.277571e-01 -8.139841e-02 -1.351580e+00  1.244351e+01  1.632453e+00 -9.370369e-01 -5.116970e-01  1.464204e+00
-1.424041e-01 -3.216930e-02  4.081871e-01  1.251140e+01  3.167196e+00 -1.285834e+00 -7.703974e-01  2.968415e+00
3 -2.253711e-01  7.532388e-02  1.886426e+00  7.895237e-01  3.073778e-01  9.600000e-01 2 2 -1.000000e+00
-1.085255e+00  3.992216e-01  2.422673e+00  0.000000e+00  2.700304e-01 -2.603617e-01  2.286923e-01  2.962238e-02
 7.514283e-01 -3.112359e-02 -7.881744e+00  1.980275e+01  3.859109e-01 -7.066064e-01  6.847143e-02  1.016134e-01
 2.435050e-03 -6.801607e-04  2.111638e-04  3.889501e+01  6.990541e+01 -1.164417e+00 -3.307527e+00  6.909019e+01
3  6.915276e-02 -8.055738e-02  1.720739e+00  1.163894e+00  9.240592e-01  8.700000e-01 4 3 -1.000000e+00
 3.149202e-01 -1.305098e+00  8.987818e+00  0.000000e+00  6.415944e-01  1.221535e-01  4.765912e-02  1.216092e-01
-5.014150e-01  2.096757e-01 -9.726452e+00  1.660535e+01  1.117889e+00 -2.785366e-01  1.978071e-01  4.460724e-01
-9.860232e-02  6.727449e-02  1.998621e+00  1.713143e+01  1.835389e+00 -3.039141e-01  3.242937e-01  9.406450e-01
3 -8.050024e-03 -9.219286e-02  9.610946e-01  4.977208e-01  2.163855e-01  8.700000e-01 5 2 -1.000000e+00
 7.477992e-02  4.139225e-01 -1.989342e+00  2.304098e+01  4.094926e-01  8.821828e-01 -2.704277e-01  1.753520e-01
 5.477481e-02 -5.469639e-01  9.193509e+00  0.000000e+00  2.963299e-01  6.068407e-01  1.346239e-01  7.835708e-02
 1.879875e-04  1.052884e-03  1.679377e-04  6.079366e+01  7.931231e+01  9.227649e+00 -9.647825e+00  7.869758e+01
3 -4.593347e-01  1.058378e-01  1.564075e+00  1.037555e+00  1.770677e-01  7.900000e-01 1 3 -1.000000e+00
-1.279040e+00  2.761314e-01  6.362858e+00  0.000000e+00  4.377117e-01 -3.577307e-01  1.761671e-01  1.098007e-01
 2.500489e-01 -5.283442e-02 -1.126656e+00  4.092101e+01  2.181621e+00 -1.377405e+00  6.217433e-01  1.680357e+00
 1.535198e-01 -3.230132e-02  5.310183e-01  4.095386e+01  3.337732e+00 -1.732958e+00  7.607051e-01  2.784520e+00
3  2.784251e-01 -3.948083e-01  6.032515e-01  3.329445e-01  1.673286e-01  1.920000e+00 5 2  2.772462e-01
 5.603008e-02 -4.014816e-01  9.335253e+00  0.000000e+00  4.560084e-01  4.080388e-01  1.493665e-01  4.889165e-02
 1.249363e-02  2.001968e-01 -1.562055e+00  2.116873e+01  7.568804e-01  8.362042e-01 -7.206252e-03  2.654539e-01
 5.093583e-04  6.868252e-03  8.472059e-03  2.617074e+01  1.209482e+01  1.647127e+00 -1.531955e+00  1.112254e+01
3  2.327792e-01  3.214755e-01  5.842555e-01  2.986745e-01  3.447136e-01  1.040000e+00 1 2  2.800528e-01
 2.253053e-01 -2.874332e-02 -4.999054e+00  1.016560e+01  7.867232e-01 -4.931005e-01  4.875154e-02  2.182169e-01
-3.512505e-01  6.579698e-02  1.450205e+01  0.000000e+00  5.632834e-01 -3.436447e-01  6.061348e-02  9.225900e-02
 7.188898e-03 -1.338976e-03  2.851298e-02  1.409006e+01  7.231221e+00 -1.523470e+00  1.198083e+00  5.941825e+00
3 -1.404790e-01  6.428046e-02  6.580717e-01  2.796935e-01  8.791839e-01  5.700000e-01 3 1 -1.000000e+00
 1.604345e-01 -7.619470e-02 -2.555466e+00  1.510985e+01  7.999841e-01 -4.274708e-01  4.985912e-01  5.739511e-01
-4.342443e-01  2.056127e-01  2.246724e+00  0.000000e+00  2.642516e-01 -2.045895e-01  2.331874e-01  9.179458e-02
 2.484048e-02 -1.199914e-02  1.062830e-01  1.586089e+01  4.123903e+00 -3.298310e-01  4.910550e-01  3.797294e+00
1 -2.419510e-02 -3.698163e-01  0.000000e+00  2.193831e-01  0.000000e+00  7.900000e-01 0 2 -1.000000e+00
-1.085644e-01 -7.116481e-01  3.508413e+00  0.000000e+00  3.993450e-01  2.655083e-01 -7.254429e-02  1.156774e-01
5 -9.702609e-03  6.755621e-03  2.265589e-01  1.213965e-01  1.000000e+00  9.000000e-01 2 3 -1.000000e+00
 7.853488e-02 -6.961895e-02 -2.612293e+00  3.169345e-01  6.556562e-01 -3.915830e-02  7.069969e-01  2.428411e-01
-1.271919e-01 -2.305814e-02  6.135119e+00  0.000000e+00  4.002529e-01 -3.913670e-01 -2.086443e-01  8.326160e-02
 2.581597e-03  1.218646e-01  1.515115e+01  5.528458e-02  4.373595e-01  4.967143e-01 -6.194943e-02  7.512617e-02
-6.022507e-02  1.094749e-01 -1.559224e+01  5.958605e-02  5.131512e-01  3.432637e-01  4.281661e-01  1.217999e-01
 3.704520e-04 -2.545481e-04  1.200266e-03  7.978580e-01  3.172509e+01 -3.870861e+00  9.792772e+00  3.038198e+01
3 -1.953316e+00 -3.188847e+00  1.620976e+00  7.375289e-01  8.247661e-01  8.000000e-01 2 3  3.146531e-01
 1.042940e+00 -8.647746e-01  2.123418e+00  0.000000e+00  2.877162e-01 -2.142060e-02  1.896062e-01  1.511375e-02
-1.490970e-01  1.949015e-01  2.047036e+01  5.170874e+01  1.485620e+00  1.987803e-01  3.840083e-01  3.819996e-01
-1.631582e-01  2.182265e-01 -2.481960e+01  5.170823e+01  1.374977e+00  2.014080e-01  3.746104e-01  3.343108e-01
1 -5.559689e-02 -1.675477e-02  0.000000e+00  1.086511e-01  0.000000e+00  9.300000e-01 0 2 -1.000000e+00
-1.574332e-01 -1.415555e-02  5.232910e+00  0.000000e+00  4.314922e-01 -3.582593e-01 -6.126258e-02  2.989828e-01
1 -2.225302e-01  5.225423e-02  0.000000e+00  3.430128e-01  0.000000e+00  5.300000e-01 0 2 -1.000000e+00
-5.283434e-01  2.122851e-01  3.214892e+00  0.000000e+00  3.936288e-01 -1.760545e-01  1.601199e-01  1.872554e-01
3  2.591006e-02  6.125420e-02  1.173436e+00  6.153370e-01  6.165630e-01  1.160000e+00 2 2 -1.000000e+00
-7.157866e-02 -5.332476e-01 -4.459775e+00  3.429178e+00  8.225894e-01  4.945031e-01 -1.056780e-01  4.147406e-01
 7.017456e-01  3.493171e-01  7.233283e+00  0.000000e+00  5.263734e-01 -1.744688e-01 -2.358665e-01  1.963464e-01
-5.147556e-03 -1.446327e-02  6.344290e-02  5.100999e+00  5.122846e+00  9.719376e-01 -5.394336e-01  4.303822e+00
3  5.497234e-02  5.881475e-02  1.075478e+00  5.025954e-01  6.866428e-01  1.170000e+00 3 3 -1.000000e+00
-2.716162e-03 -5.338941e-01 -7.156790e+00  7.406506e+00  5.667335e-01  5.564214e-01 -1.335760e-01  1.874467e-01
 5.336278e-01  3.983010e-01  4.914159e+00  0.000000e+00  3.857082e-01 -1.151777e-01 -4.007429e-01  5.106924e-02
-1.781599e-03 -2.766481e-03  3.972473e-03  1.529850e+01  1.726626e+01  2.247364e+00  2.794347e+00  1.608016e+01
1 -9.997647e-02 -2.745407e-01  0.000000e+00  5.884683e-01  0.000000e+00  5.700000e-01 0 2 -1.000000e+00
-4.572369e-01 -7.755700e-01  7.149916e+00  0.000000e+00  4.488743e-01  1.981241e-01 -3.530221e-01  1.792791e-01
5  1.813312e-01  7.207824e-03  7.720945e-01  5.914608e-01  1.000000e+00  7.300000e-01 1 3 -1.000000e+00
-2.329490e-01 -1.290430e-02 -4.635127e-01  1.660543e+01  1.425306e+00 -1.523118e+00 -1.357722e-01  1.182516e+00
 4.935128e-01  2.287114e-01  7.131932e+00  0.000000e+00  3.669520e-01 -3.161202e-01 -4.007535e-01  1.840481e-01
 5.385760e-01 -4.255445e-02 -3.829738e+01  1.228823e-01  4.299211e-01 -5.782801e-01  1.292034e-01  2.344410e-01
 5.296369e-01 -9.655709e-02  3.435339e+01  1.214883e-01  4.046385e-01 -5.167391e-01  2.415094e-01  2.096914e-01
-2.177420e-02 -1.350968e-03  1.381781e-02  1.830620e+01  1.142809e+01 -5.973917e+00 -8.288409e-01  1.104860e+01
1  1.511944e-02 -2.783407e-03  0.000000e+00  6.358877e-02  0.000000e+00  1.260000e+00 0 2 -1.000000e+00
 5.551146e-02 -3.310760e-02  8.682665e+00  0.000000e+00  5.114750e-01 -1.308007e-01  3.261530e-01  3.458185e-01
3 -1.453441e-01  2.924120e-03  1.303846e+00  7.543327e-01  8.505339e-02  7.700000e-01 1 2 -1.000000e+00
 5.489158e-01  2.121717e-02 -1.527042e+00  9.370549e+00  5.914150e-01 -9.064058e-01 -1.519754e-02  3.826568e-01
-7.399257e-01  2.184543e-01  1.795393e+01  0.000000e+00  3.557251e-01 -4.925160e-01  3.417895e-01  1.606170e-01
 6.639337e-03  3.157501e-04  2.449178e-03  1.680687e+01  2.191690e+01 -5.184358e+00 -1.529370e+00  2.146850e+01
3  1.307744e-01  3.221042e-02  9.267645e-01  6.224424e-01  3.760618e-01  6.500000e-01 4 2 -1.000000e+00
-3.243317e-01  4.570007e-02 -1.218874e+00  1.611057e+01  1.072026e+00 -8.722173e-01  2.546640e-01  6.070343e-01
 5.151508e-01  4.383341e-01  3.241155e+00  0.000000e+00  3.876070e-01 -3.815644e-02 -2.550241e-01  4.924269e-02
-1.911900e-02  1.327865e-04  2.266594e-02  1.860008e+01  8.605388e+00 -3.541856e+00  1.085412e+00  7.737426e+00
1 -5.415934e-01  2.867920e-01  0.000000e+00  1.497969e+00  0.000000e+00  9.000000e-01 0 2 -1.000000e+00
-1.809845e+00  1.037881e+00  1.422383e+01  0.000000e+00  5.853677e-01 -1.602010e-01  2.755922e-01  2.755615e-02
1 -6.315489e-01 -2.525174e+00  0.000000e+00  1.302670e+00  0.000000e+00  9.200000e-01 0 2 -1.000000e+00
-9.791678e-01 -4.264065e+00  3.055931e+00  0.000000e+00  3.867135e-01  1.914537e-01 -1.106042e-01  1.483393e-02
1 -1.140445e+00 -5.474995e-01  0.000000e+00  6.952018e-01  0.000000e+00  9.100000e-01 0 2 -1.000000e+00
-2.679747e+00 -5.624632e-01  4.118771e+00  0.000000e+00  4.718974e-01 -1.285198e-01 -1.399433e-01  6.685175e-02
1  4.514834e-01  7.649764e-01  0.000000e+00  8.513889e-01  0.000000e+00  8.600000e-01 0 2 -1.000000e+00
 9.976829e-01  1.721037e+00  4.998133e+00  0.000000e+00  4.339182e-01  1.481290e-01 -3.137382e-01  1.219280e-01
1  1.614252e-02 -3.243095e-03  0.000000e+00  5.361992e-02  0.000000e+00  6.800000e-01 0 2 -1.000000e+00
 4.020319e-02 -6.270286e-02  4.007339e+00  0.000000e+00  4.915561e-01 -3.668033e-02  8.733601e-02  3.504714e-01
1  1.547176e+00 -8.800390e-01  0.000000e+00  6.088363e-01  0.000000e+00  9.100000e-01 0 2  2.751303e-01
 8.470042e-01 -1.118759e+00  3.667919e+00  0.000000e+00  4.552975e-01  5.246069e-02  1.459953e-01  6.808873e-03
3 -4.841172e-02 -2.955341e-02  7.619726e-01  4.155016e-01  3.437114e-01  8.600000e-01 2 2 -1.000000e+00
-4.686881e-01  3.995882e-03  1.052411e+01  0.000000e+00  4.603006e-01 -4.401444e-01 -5.028399e-02  2.241767e-01
 2.657036e-01  2.071485e-01 -3.617257e+00  3.467675e+00  6.766568e-01 -1.462416e-01 -5.996805e-01  3.881061e-01
 6.142466e-03  3.838480e-03  2.310381e-02  5.802639e+00  7.678460e+00 -4.401495e-01 -1.060757e+00  7.019871e+00
1 -4.771439e-01 -4.906420e-01  0.000000e+00  1.381177e+00  0.000000e+00  6.900000e-01 0 2 -1.000000e+00
-2.823844e+00 -2.009386e+00  3.769345e+00  0.000000e+00  4.784016e-01 -2.667814e-02 -7.781418e-02  2.227962e-02
3 -4.738711e-02 -4.160036e-01  2.275015e+00  1.034893e+00  2.682856e-01  2.580000e+00 5 2 -1.000000e+00
-5.906951e-02 -1.620098e+00  5.179250e+00  0.000000e+00  4.608402e-01  3.123218e-01 -8.377059e-03  7.212743e-02
 1.372811e-01  6.464279e-01 -1.389518e+00  6.312026e+01  1.001911e+00  7.897012e-01 -3.099186e-01  5.020111e-01
 1.095026e-02  5.280141e-02  2.505221e-02  6.957934e+01  7.955424e+00  2.512999e+00 -1.464965e+00  7.135263e+00
3 -3.160161e-02  5.577046e-02  6.020404e-01  3.909268e-01  8.916282e-01  7.200000e-01 1 3 -1.000000e+00
-1.183067e-01  3.673688e-01  3.405300e+00  0.000000e+00  3.346546e-01  3.097650e-01  2.303700e-01  1.004542e-01
 2.330526e-01 -1.215067e-01 -3.819193e+00  4.567483e+00  6.101478e-01 -3.102855e-01  5.635096e-01  3.368922e-01
 2.991289e-03 -3.799863e-03  1.126507e-02  7.008592e+00  1.053302e+01 -1.238039e+00  7.587619e-01  9.939353e+00
1  1.162891e+01  1.745358e+01  0.000000e+00  3.770096e+00  0.000000e+00  6.000000e-01 0 2  2.823756e-01
 7.347475e+00 -5.521887e+00  5.175904e+00  0.000000e+00  4.894639e-01 -5.393105e-02  2.540385e-01  3.350311e-03
3 -4.092256e-02  4.113763e-02  5.804160e-01  3.363464e-01  4.505464e-01  1.360000e+00 5 3 -1.000000e+00
 2.011161e-01 -1.403279e-01 -2.462475e+00  4.687508e+00  5.720599e-01 -1.863742e-01  7.446429e-01  2.963279e-01
-2.173953e-01  2.618300e-01  5.465529e+00  0.000000e+00  3.490150e-01  1.671464e-01  4.613877e-01  1.101415e-01
 1.783483e-03 -1.332601e-03  1.561549e-03  8.770689e+00  2.768730e+01 -4.855221e+00  6.946157e+00  2.689180e+01
1  3.911368e-01 -5.137085e-01  0.000000e+00  1.224684e+00  0.000000e+00  1.030000e+00 0 2 -1.000000e+00
 2.208942e+00 -8.901958e-01  4.210846e+00  0.000000e+00  4.684901e-01 -7.289590e-02  1.992661e-01  2.977787e-02
